PaperID,Paper,Authors,Year,FigureOrTable,MotionType,MotionPlane,MeasurementMethod,HealthyOnly,SampleSize,Direction,Loaded,HT_Elevation_deg,GH_Elevation_deg,ST_UpwardRotation_deg,ST_PosteriorTilt_deg,ST_InternalRotation_deg,SC_Elevation_deg,SC_PosteriorRotation_deg,AC_UpwardRotation_deg,GH_Plane_deg,GH_ExternalRotation_deg,Mean,SD,SEM,ConfidenceInterval,DataSource,ExtractionMethod,Notes
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,10,,,,37.367,,,,,,37.367,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST internal rotation; original paper convention; y=-2E-05x^3+0.0058x^2-0.5583x+42.39. No interpolation or smoothing.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,,,,,,,,,,,2.1,,,,nihms-156697.pdf,Table,Subject 1; GH elevation to ST upward-rotation regression-slope ratio; HT phase Min-Max degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,,,,,,,,,,,2.01,,,,nihms-156697.pdf,Table,Subject 1; GH elevation to ST upward-rotation regression-slope ratio; HT phase 30-Max degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,,,,,,,,,,,2.31,,,,nihms-156697.pdf,Table,Subject 1; GH elevation to ST upward-rotation regression-slope ratio; HT phase Min-30 degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,,,,,,,,,,,2.49,,,,nihms-156697.pdf,Table,Subject 1; GH elevation to ST upward-rotation regression-slope ratio; HT phase 30-60 degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,,,,,,,,,,,1.91,,,,nihms-156697.pdf,Table,Subject 1; GH elevation to ST upward-rotation regression-slope ratio; HT phase 60-90 degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,,,,,,,,,,,2.3,,,,nihms-156697.pdf,Table,Subject 1; GH elevation to ST upward-rotation regression-slope ratio; HT phase 90-120 degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,,,,,,,,,,,2.1,,,,nihms-156697.pdf,Table,Subject 1; GH elevation to ST upward-rotation regression-slope ratio; HT phase Min-Max degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,,,,,,,,,,,1.68,,,,nihms-156697.pdf,Table,Subject 1; GH elevation to ST upward-rotation regression-slope ratio; HT phase 30-Max degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,,,,,,,,,,,3.72,,,,nihms-156697.pdf,Table,Subject 1; GH elevation to ST upward-rotation regression-slope ratio; HT phase Min-30 degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,,,,,,,,,,,2.59,,,,nihms-156697.pdf,Table,Subject 1; GH elevation to ST upward-rotation regression-slope ratio; HT phase 30-60 degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,,,,,,,,,,,1.52,,,,nihms-156697.pdf,Table,Subject 1; GH elevation to ST upward-rotation regression-slope ratio; HT phase 60-90 degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,,,,,,,,,,,1.65,,,,nihms-156697.pdf,Table,Subject 1; GH elevation to ST upward-rotation regression-slope ratio; HT phase 90-120 degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,,,,,,,,,,,2.11,,,,nihms-156697.pdf,Table,Subject 2; GH elevation to ST upward-rotation regression-slope ratio; HT phase Min-Max degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,,,,,,,,,,,2.01,,,,nihms-156697.pdf,Table,Subject 2; GH elevation to ST upward-rotation regression-slope ratio; HT phase 30-Max degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,,,,,,,,,,,6.55,,,,nihms-156697.pdf,Table,Subject 2; GH elevation to ST upward-rotation regression-slope ratio; HT phase Min-30 degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,,,,,,,,,,,2.18,,,,nihms-156697.pdf,Table,Subject 2; GH elevation to ST upward-rotation regression-slope ratio; HT phase 30-60 degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,,,,,,,,,,,1.91,,,,nihms-156697.pdf,Table,Subject 2; GH elevation to ST upward-rotation regression-slope ratio; HT phase 60-90 degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,,,,,,,,,,,2.17,,,,nihms-156697.pdf,Table,Subject 2; GH elevation to ST upward-rotation regression-slope ratio; HT phase 90-120 degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,,,,,,,,,,,2.16,,,,nihms-156697.pdf,Table,Subject 2; GH elevation to ST upward-rotation regression-slope ratio; HT phase Min-Max degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,,,,,,,,,,,1.8,,,,nihms-156697.pdf,Table,Subject 2; GH elevation to ST upward-rotation regression-slope ratio; HT phase 30-Max degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,,,,,,,,,,,8.37,,,,nihms-156697.pdf,Table,Subject 2; GH elevation to ST upward-rotation regression-slope ratio; HT phase Min-30 degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,,,,,,,,,,,3.03,,,,nihms-156697.pdf,Table,Subject 2; GH elevation to ST upward-rotation regression-slope ratio; HT phase 30-60 degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,,,,,,,,,,,1.38,,,,nihms-156697.pdf,Table,Subject 2; GH elevation to ST upward-rotation regression-slope ratio; HT phase 60-90 degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,,,,,,,,,,,2.01,,,,nihms-156697.pdf,Table,Subject 2; GH elevation to ST upward-rotation regression-slope ratio; HT phase 90-120 degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,,,,,,,,,,,2.12,,,,nihms-156697.pdf,Table,Subject 3; GH elevation to ST upward-rotation regression-slope ratio; HT phase Min-Max degrees. Ratio stored in Mean because requested schema has no ratio column.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Table I,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,,,,,,,,,,,2.03,,,,nihms-156697.pdf,Table,Subject 3; GH elevation to ST upward-rotation regression-slope ratio; HT phase 30-Max degrees. Ratio stored in Mean because requested schema has no ratio column.
